Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
HMGCS1	vulpes_vulpes	red_fox	carnivora	2	20
HMGCS2	delphinapterus_leucas	beluga_whale	cetacea	2	2
HMGCS1	delphinapterus_leucas	beluga_whale	cetacea	2	2
HMGCS1	pteropus_vampyrus	large_flying_fox	chiroptera	1	1
HMGCS2	dasypus_novemcinctus	nine_banded_armadillo	cingulata	2	2
HMGCS1	dasypus_novemcinctus	nine_banded_armadillo	cingulata	2	2
HMGCS1	sorex_araneus	european_shrew	eulipotyphyla	2	4
HMGCS1	erinaceus_europaeus	western_european_hedgehog	eulipotyphyla	2	4
HMGCS2	erinaceus_europaeus	western_european_hedgehog	eulipotyphyla	2	4
HMGCS2	sorex_araneus	european_shrew	eulipotyphyla	2	4
HMGCS2	procavia_capensis	cape_rock_hyrax	hyracoidea	2	2
HMGCS1	procavia_capensis	cape_rock_hyrax	hyracoidea	2	2
HMGCS1	oryctolagus_cuniculus	rabbit	lagomorpha	2	4
HMGCS1	ochotona_princeps	american_pika	lagomorpha	2	4
HMGCS2	ochotona_princeps	american_pika	lagomorpha	2	4
HMGCS2	oryctolagus_cuniculus	rabbit	lagomorpha	2	4
HMGCS1	equus_asinus_asinus	donkey	perissodactyla	2	4
HMGCS1	equus_caballus	domestic_horse	perissodactyla	2	4
HMGCS2	equus_caballus	domestic_horse	perissodactyla	2	4
HMGCS2	equus_asinus_asinus	donkey	perissodactyla	2	4
HMGCS1	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	2	2
HMGCS2	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	2	2
HMGCS2	pan_troglodytes	chimpanzee	primates	2	21
HMGCS2	carlito_syrichta	philippine_tarsier	primates	3	21
HMGCS2	cercocebus_atys	sooty_mangabey	primates	2	21
HMGCS1	mandrillus_leucophaeus	drill	primates	2	21
HMGCS2	mandrillus_leucophaeus	drill	primates	2	21
HMGCS2	callithrix_jacchus	white_tufted_ear_marmoset	primates	2	21
HMGCS1	papio_anubis	olive_baboon	primates	2	21
HMGCS1	gorilla_gorilla	gorilla	primates	2	21
HMGCS1	callithrix_jacchus	white_tufted_ear_marmoset	primates	2	21
HMGCS2	gorilla_gorilla	gorilla	primates	2	21
HMGCS2	nomascus_leucogenys	gibbon	primates	2	21
HMGCS2	aotus_nancymaae	mas_night_monkey	primates	2	21
HMGCS1	pan_troglodytes	chimpanzee	primates	2	21
NULL	carlito_syrichta	philippine_tarsier	primates	3	21
HMGCS2	papio_anubis	olive_baboon	primates	2	21
HMGCS2	macaca_fascicularis	crab_eating_macaque	primates	2	21
HMGCS1	macaca_fascicularis	crab_eating_macaque	primates	2	21
HMGCS1	cercocebus_atys	sooty_mangabey	primates	2	21
HMGCS1	aotus_nancymaae	mas_night_monkey	primates	2	21
HMGCS1	carlito_syrichta	philippine_tarsier	primates	3	21
HMGCS1	nomascus_leucogenys	gibbon	primates	2	21
HMGCS1	loxodonta_africana	african_savanna_elephant	proboscidea	1	1
HMGCS1	octodon_degus	degu	rodentia	2	18
HMGCS1	cavia_aperea	brazilian_guinea_pig	rodentia	2	18
Hmgcs1	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	2	18
Hmgcs1	mus_musculus	house_mouse	rodentia	2	18
Hmgcs2	mus_musculus	house_mouse	rodentia	2	18
HMGCS1	chinchilla_lanigera	long_tailed_chinchilla	rodentia	2	18
HMGCS2	octodon_degus	degu	rodentia	2	18
Hmgcs1	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	2	18
HMGCS2	chinchilla_lanigera	long_tailed_chinchilla	rodentia	2	18
Hmgcs2	rattus_norvegicus	norway_rat	rodentia	2	18
Hmgcs1	mus_spicilegus	steppe_mouse	rodentia	2	18
Hmgcs2	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	2	18
Hmgcs1	castor_canadensis	american_beaver	rodentia	2	18
HMGCS2	cavia_aperea	brazilian_guinea_pig	rodentia	2	18
Hmgcs2	mus_spicilegus	steppe_mouse	rodentia	2	18
Hmgcs2	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	2	18
Hmgcs1	rattus_norvegicus	norway_rat	rodentia	2	18
Hmgcs2	castor_canadensis	american_beaver	rodentia	2	18
NULL	tupaia_belangeri	nothern_tree_shrew	scandentia	2	2
HMGCS1	tupaia_belangeri	nothern_tree_shrew	scandentia	2	2
