Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
NULL	castor_canadensis	american_beaver	rodentia	5	38
IL24	octodon_degus	degu	rodentia	4	38
Il24	mus_spicilegus	steppe_mouse	rodentia	4	38
Il24	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	4	38
Il20	mus_spicilegus	steppe_mouse	rodentia	4	38
Il20	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	4	38
Il20	castor_canadensis	american_beaver	rodentia	5	38
Il19	mus_spicilegus	steppe_mouse	rodentia	4	38
Il19	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	4	38
Il19	mus_musculus	house_mouse	rodentia	4	38
IL20	tupaia_belangeri	nothern_tree_shrew	scandentia	4	4
IL26	tupaia_belangeri	nothern_tree_shrew	scandentia	4	4
IL24	tupaia_belangeri	nothern_tree_shrew	scandentia	4	4
NULL	tupaia_belangeri	nothern_tree_shrew	scandentia	4	4
